lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u10l9,Writing Up Your Findings,intro,"State your confidence, and what you'd check next","Be honest about what the analysis does and doesn't tell you — and note what additional information (a peer's full filings, management commentary, more historical periods) would sharpen the conclusion further.",,,,,,,FALSE,book
u10l9,Writing Up Your Findings,intro,Key phrase,"A good financial write-up leads with the overall picture, highlights the most important findings with specific supporting numbers, and is honest about its own limitations.",,,,,,,TRUE,book
u10l9,Writing Up Your Findings,question,Which of these is the better opening line for a financial diagnostic write-up?,"'Here are 40 ratios I calculated, in the order I calculated them.'","'The company shows healthy near-term liquidity but meaningful long-term solvency risk, driven by high leverage against a backdrop of declining interest coverage.'",'This company's stock will definitely go up.','No conclusions can be drawn from any of this data.',B,"Which opening actually tells the reader the headline finding, versus just listing raw work or making an unfounded prediction?","A good write-up leads with the actual headline finding — stated clearly and specifically — rather than a raw data dump, an unfounded prediction, or an unhelpfully vague non-conclusion.",,book
u10l9,Writing Up Your Findings,question,"Why is it important to support each major finding in a write-up with a SPECIFIC number, rather than a vague description?",Vague descriptions are always more persuasive than specific numbers,"Specific numbers (like 'interest coverage fell from 6x to 1.2x over three years') make a finding verifiable and concrete, rather than just an unsupported impression",Specific numbers are never necessary in a professional write-up,Only the final conclusion needs any supporting evidence at all,B,Which is more credible and checkable — 'coverage looks weaker' or 'coverage fell from 6x to 1.2x over three years'?,"A concrete, specific number transforms a vague impression into a verifiable, checkable claim — exactly the kind of rigor a real analytical write-up needs, grounded in everything actually calculated in the earlier diagnostic steps.",,book
u10l9,Writing Up Your Findings,question,A strong analytical write-up should acknowledge its own limitations and what additional information would strengthen the conclusion further.,True,False,,,True,"Does genuine analytical rigor mean projecting false certainty, or being honest about what's still unknown?","Genuine rigor includes being honest about limitations — what a fuller peer comparison, more historical periods, or management commentary might add — rather than projecting false certainty beyond what the analysis actually supports.",,book
u10l9,Writing Up Your Findings,question,"After running profitability ratios (step 5), liquidity/solvency ratios (step 6), red flags (step 7), and peer comparison (step 8), you find several findings that seem to genuinely conflict with each other. How should the write-up handle this?",Simply pick whichever finding sounds better and omit the conflicting one entirely,"Present the tension honestly, exactly as Unit 9's 'reading ratios together' lesson recommended — genuine conflicts between findings are important, not something to hide","Refuse to write anything at all, since the findings don't perfectly agree",Assume one of the findings must be a calculation error and simply delete it without checking,B,"Recall Unit 9's explicit guidance on what to do when ratios conflict — does that guidance change once you're writing up the findings, or does it still apply?","Just as Unit 9 explicitly covered, genuine conflicts between findings are important signals in their own right — the write-up should present that tension honestly rather than artificially smoothing it over or hiding it.",,book
u10l9,Writing Up Your Findings,question,"Why does 'writing up your findings' deserve its own dedicated step, rather than being an afterthought once all the calculations are done?",Because writing has no real analytical value of its own,"Because the discipline of clearly articulating findings — leading with the headline, supporting with specifics, being honest about limitations — often reveals gaps or contradictions in the underlying analysis that weren't obvious while just calculating numbers",Write-ups are purely a formality with no bearing on the quality of the underlying analysis,This step should actually be done before any of the calculation steps,B,Does the act of clearly writing something up sometimes expose gaps in your own thinking that weren't obvious while you were just crunching numbers?,"The discipline of writing a clear, well-supported summary often exposes gaps, contradictions, or unfinished threads in the underlying analysis that weren't as obvious while simply calculating ratios one at a time — making this a genuinely valuable step of its own, not just a formality.",,book
u10l10,Capstone: Full Diagnostic on a Real Company,intro,"Every unit in this book, one more time","Value and price (Unit 1), markets (Unit 2), time value of money (Unit 3), the three statements (Units 4-6), how they link (Unit 7), and every ratio (Units 8-9) — all converging into one real, complete diagnostic.",,,,,,,FALSE,book
u10l10,Capstone: Full Diagnostic on a Real Company,intro,This is the whole point of Book I,"Everything from 'What Is Value?' onward has been building toward exactly this: the ability to take a real, unfamiliar company's filings and produce a genuine, well-supported assessment of its financial health.",,,,,,,FALSE,book
u10l10,Capstone: Full Diagnostic on a Real Company,intro,Key phrase,"A full company diagnostic pulls together every tool from this book — the three statements, how they link, and every profitability, efficiency, liquidity, and solvency ratio — into one coherent, well-supported assessment.",,,,,,,TRUE,book
u10l10,Capstone: Full Diagnostic on a Real Company,question,Reflecting on this entire book — from 'What Is Value?' in Unit 1 through this capstone — what has been the actual throughline connecting every single lesson?,A completely disconnected series of unrelated facts to memorize,"Building, layer by layer, the ability to look at a real company's numbers and understand what they genuinely reveal about its financial health and worth",Learning to predict exact future stock prices with total certainty,"Preparing exclusively for a career in accounting, with no broader application",B,"Looking back across all ten units of Book I, is there a single connecting thread, or are they genuinely unrelated?","Every unit in this book — value, markets, time value of money, the three statements, their linkages, every ratio — has been one continuous build toward exactly this capability: genuinely understanding what a real company's numbers reveal about its financial health.",,book
u10l10,Capstone: Full Diagnostic on a Real Company,question,"You're handed a real, unfamiliar company's filings for the first time. Based on this entire capstone unit, what should your very first move be?",Immediately calculate every ratio from Units 8 and 9 before reading anything,"Gather the full set of statements across multiple periods and skim the footnotes, exactly as Lesson 1 of this capstone laid out, before diving into detailed analysis",Assume the company is healthy or unhealthy based on its name alone,"Skip straight to comparing it to a peer, before looking at its own filings first",B,"What did Lesson 1 of this very capstone establish as the correct starting point, before any ratio work begins?",This capstone's own first lesson established exactly this starting point — gather the full picture across multiple periods and skim footnotes — before any of the detailed ratio and red-flag work that follows.,,book
u10l10,Capstone: Full Diagnostic on a Real Company,question,"A thorough financial diagnostic, done well, should leave you with both clear conclusions AND an honest sense of what remains uncertain or would benefit from further investigation.",True,False,,,True,"Recall this capstone's own write-up lesson — does genuine rigor mean total certainty, or honest, well-supported conclusions alongside acknowledged limitations?","Exactly as this capstone's own write-up lesson covered, real analytical rigor means clear, well-supported conclusions AND honesty about remaining uncertainty — not false, overstated certainty in either direction.",,book
u10l10,Capstone: Full Diagnostic on a Real Company,question,Having completed this entire book — Foundations of Value & Financial Statements — what are you now equipped to do that you couldn't do at the start of Unit 1?,Nothing meaningfully different — the units were all independent and disconnected,"Take a real company's actual public filings and produce a genuine, well-reasoned, well-supported assessment of its financial health — reading statements, calculating and interpreting ratios, spotting and investigating red flags, and comparing to peers, all as one integrated skill",Predict the exact future price of any stock with complete certainty,"Only complete simple textbook exercises, with no ability to handle real, messy company filings",B,"What genuinely new, integrated capability does completing this entire book leave you with, compared to before Unit 1?","This is exactly the capability Book I set out to build from its very first lesson: the ability to take real, unfamiliar company filings and produce a genuine, integrated, well-supported financial health assessment — setting up directly for Book II's shift into the statistical and quantitative tools that extend this foundation even further.",,book
u10l10,Capstone: Full Diagnostic on a Real Company,question,"This book ends here, but the course continues into Book II (Statistics & Quantitative Foundations). Why might statistics be a natural next step after mastering financial statement and ratio analysis?",Statistics has no real connection to anything covered in this book,"Many of the judgment calls made throughout this book — is a ratio genuinely different from a peer's, is a trend meaningful or just noise — are exactly the kinds of questions statistical tools are built to help answer more rigorously",This book's skills will never be used again in the rest of the course,"Statistics is only relevant to unrelated fields, with no connection to finance",B,"Think back to some of the judgment calls this book asked you to make — is a ratio 'meaningfully' different, is a trend 'real.' What kind of tools might sharpen exactly those kinds of judgments?","Many judgment calls made throughout this book — is this ratio genuinely different, is this trend meaningful or just noise — are precisely the kinds of questions statistical tools are built to answer more rigorously, making Book II's shift into statistics a natural, well-motivated next step rather than an unrelated detour.",,book
