lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u9l9,Industry Context Matters,question,"Why is comparing a company's ratios against its own historical trend ALSO valuable, alongside comparing against industry peers?",Historical comparison is never useful for any purpose,"It reveals whether a company's own financial position is improving or deteriorating over time, which is a distinct and complementary question to how it stacks up against peers at a single point in time",Only peer comparison is ever meaningful; historical trends don't matter,Historical trends and peer comparisons always show identical results,B,"What question does 'improving or worsening over time' answer, that a single snapshot comparison to peers doesn't?","Peer comparison answers 'how does this company stack up right now,' while historical trend analysis answers 'is this company's own position getting better or worse over time' — two different, complementary questions worth asking together.",,clock
u9l9,Industry Context Matters,question,A ratio that looks weak compared to a universal textbook benchmark could still be completely normal and healthy for that specific company's industry.,True,False,,,True,Recall the utility-versus-startup and grocery-versus-jeweler examples — did a 'weak-looking' number in isolation always mean an actual problem once industry context was added?,"As multiple examples throughout this unit have shown — utilities carrying more debt safely, jewelers turning inventory slowly — what looks weak against a generic universal benchmark can be entirely normal, even healthy, once proper industry context is applied.",,clock
u9l9,Industry Context Matters,question,"An analyst is asked to assess whether a company's financial ratios are 'good.' Based on this entire unit, what's the most defensible response?","State a single universal number that always defines 'good' for any ratio, in any context","Explain that 'good' depends on comparing the company's ratios to relevant industry peers and its own historical trend, since context determines what's actually healthy for that specific business","Refuse to answer, since ratios can never be meaningfully assessed","State that only the current ratio matters, and ignore every other ratio",B,"Pulling together every industry-context caution raised throughout Units 8 and 9, what's the genuinely defensible way to judge whether a set of ratios is 'good'?","The consistent lesson across this entire unit — reinforced by nearly every example — is that 'good' only means something in context: relative to industry peers and the company's own trend over time, not against some single universal number.",,clock
u9l9,Industry Context Matters,question,"A young technology startup shows a much higher debt-to-equity ratio than the 'typical' tech industry average, prompting an analyst to look closer and find most of that debt is a low-cost government-backed R&D loan, not risky commercial borrowing. What does this reveal about ratio benchmarking?",That the ratio must have been calculated incorrectly,"That even within a single industry average, the SOURCE and nature of a number behind a ratio can matter as much as the ratio itself — a reminder that context goes beyond just picking the right industry benchmark",That debt-to-equity is a completely useless ratio for any company,That startups should never be compared to industry benchmarks under any circumstances,B,"Does simply matching to the right industry benchmark automatically explain everything behind a ratio, or can the composition of a number still matter?","This example pushes the industry-context lesson one step further: even after correctly benchmarking against the right industry, the actual composition behind a number — here, low-risk R&D financing rather than risky commercial debt — can still change how that ratio should be read.",,clock
u9l10,Capstone: Assessing a Company's Financial Health,intro,The full liquidity-and-solvency toolkit,"This capstone pulls together current ratio, quick ratio, cash ratio, debt-to-equity, interest coverage, and debt-to-EBITDA — checking both near-term liquidity and long-term solvency together.",,,,,,,FALSE,clock
u9l10,Capstone: Assessing a Company's Financial Health,intro,"A genuine health checkup, not a single verdict","Just as a doctor doesn't diagnose from a single vital sign, a real financial health assessment weighs multiple ratios, industry context, and trends together — never a single number in isolation.",,,,,,,FALSE,clock
u9l10,Capstone: Assessing a Company's Financial Health,intro,Key phrase,"A genuine financial health assessment weighs multiple liquidity and solvency ratios together, in industry context and over time — never from a single ratio in isolation.",,,,,,,TRUE,clock
u9l10,Capstone: Assessing a Company's Financial Health,question,"A company shows healthy liquidity ratios (current 1.8, quick 1.3) but weak solvency ratios (debt-to-equity 4.5, interest coverage 1.1x). What's the most balanced overall assessment?","Completely healthy overall, since liquidity is strong","Reasonably comfortable in the near term, but facing meaningful long-term solvency risk that could become a real problem if performance weakens — exactly the liquid-but-potentially-insolvent pattern from earlier in this unit",Completely unhealthy in every respect,Impossible to assess without industry benchmarks for every single ratio,B,Recall the liquidity-versus-solvency lesson's core distinction — does this pattern match one of the specific scenarios discussed there?,"This is a direct, worked example of the liquid-but-potentially-insolvent pattern introduced earlier in this unit — comfortable on near-term obligations, but carrying real long-term financial risk that a purely liquidity-focused read would miss entirely.",,clock
u9l10,Capstone: Assessing a Company's Financial Health,question,"Comparing two companies in the SAME industry, Company A has stronger profitability ratios (from Unit 8) but weaker liquidity and solvency ratios (from this unit) than Company B. What's the correct approach to deciding which is the 'better' company overall?","Automatically prefer Company A, since profitability is the only ratio category that matters","Weigh both sets of ratios together against what matters most for the specific decision being made (e.g., a lender cares more about liquidity/solvency; an equity investor might weigh profitability more, though still care about solvency risk)","Automatically prefer Company B, since liquidity and solvency are the only ratio categories that matter",There's no way to compare two companies using ratios from different units,B,"Does 'better' have one universal meaning, or does it depend on what specific question or decision is being made?","Just as this whole course has repeatedly shown, 'better' depends on the specific question being asked — a lender and an equity investor might reasonably weigh Unit 8's profitability ratios against this unit's liquidity and solvency ratios quite differently, and both weightings can be entirely valid.",,clock
u9l10,Capstone: Assessing a Company's Financial Health,question,"A single strong or weak ratio should generally be treated as a definitive, final verdict on a company's overall financial health.",True,False,,,False,"Recall this entire unit's repeated emphasis — reading ratios together, industry context, historical trends — does any of that support relying on one number alone?","As this entire unit has built toward — reading ratios together, weighing industry context, tracking trends over time — no single ratio, however striking, should be treated as a definitive final verdict on its own.",,clock
u9l10,Capstone: Assessing a Company's Financial Health,question,"Pulling together Units 8 and 9 in full — what specific capability does this pair of units leave you equipped with, heading into Unit 10's full diagnostic capstone?","The ability to memorize every ratio formula, with no ability to actually apply or interpret them","A genuine diagnostic toolkit — the ability to calculate the right ratios, read them together rather than in isolation, apply appropriate industry and historical context, and build a coherent, nuanced assessment of a real company's financial health",The ability to predict exact future stock prices with certainty,"No meaningful capability, since ratios are purely academic exercises",B,What's the difference between knowing a list of formulas and being equipped to actually diagnose a real company's financial health?,"Units 8 and 9 together have built something well beyond a list of memorized formulas — a genuine diagnostic toolkit for reading multiple ratios together, in proper context, to form a real, defensible assessment of financial health, setting up exactly what Unit 10's full capstone will now ask you to do end to end.",,clock
u9l10,Capstone: Assessing a Company's Financial Health,question,"A company you're assessing has ratios that look weak compared to a generic online benchmark, but strong compared to its actual direct industry peers, and are improving steadily over the past three years. Based on this entire unit, how should this be read?","As an unambiguously weak company, based on the generic benchmark alone","As likely a reasonably healthy and improving company — industry-relative comparison and positive trend both matter more than an arbitrary universal benchmark, exactly as this unit has emphasized throughout",As impossible to assess under any circumstances,As proof the generic benchmark must be recalculated,B,"Given everything this unit has taught about industry context and trend analysis, which comparison — the generic benchmark, or the peer-and-trend read — should carry more analytical weight?",This scenario directly applies the unit's central lesson: a company's ratios mean more in the context of its actual peers and its own trajectory over time than against some arbitrary universal benchmark — exactly the judgment this whole unit has been building toward.,,clock
